"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"2011"	"2011"	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	42	92390	45.5	32.8	61.4	7.0	46.5	33.2	63.3	7.4	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"White"	"2106-3"	15	321689	Unreliable	2.6	7.7	1.2	Unreliable	2.8	8.3	1.3	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Kent County, MI"	"26081"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	69041	Unreliable	8.0	28.5	4.8	Unreliable	7.2	27.7	4.8	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Kent County, MI"	"26081"	"Large Central Metro"	"1"	"White"	"2106-3"	10	517519	Unreliable	0.9	3.6	0.6	Unreliable	0.9	3.5	0.6	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Oakland County, MI"	"26125"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	14	177076	Unreliable	4.3	13.3	2.1	Unreliable	4.4	13.5	2.2	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Oakland County, MI"	"26125"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	952978	Unreliable	0.5	1.9	0.3	Unreliable	0.5	1.9	0.3	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Saginaw County, MI"	"26145"	"Small Metro"	"4"	"Black or African American"	"2054-5"	10	40264	Unreliable	11.9	45.7	7.9	Unreliable	9.8	40.6	7.0	0.0%
	"2011"	"2011"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	286	744396	38.4	34.0	42.9	2.3	38.9	34.4	43.5	2.3	0.2%
	"2011"	"2011"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Large Central Metro"	"1"	"White"	"2106-3"	30	992692	3.0	2.0	4.3	0.6	3.3	2.2	4.7	0.6	0.0%
	"2011"	"2011"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	20	152754	13.1	8.0	20.2	2.9	11.2	6.7	17.4	2.5	0.0%
	"2011"	"2011"	"Mississippi"	"28"	"Coahoma County, MS"	"28027"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	11	19527	Unreliable	28.1	100.8	17.0	Unreliable	27.1	97.0	16.5	0.0%
	"2011"	"2011"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	45573	Unreliable	10.5	40.4	6.9	Unreliable	10.3	39.6	6.9	0.0%
	"2011"	"2011"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	40	172907	23.1	16.5	31.5	3.7	21.9	15.6	30.0	3.5	0.0%
	"2011"	"2011"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	75	170211	44.1	34.7	55.2	5.1	43.6	34.2	54.9	5.1	0.1%
	"2011"	"2011"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"White"	"2106-3"	19	485706	Unreliable	2.4	6.1	0.9	Unreliable	2.4	6.1	0.9	0.0%
	"2011"	"2011"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	55	239828	22.9	17.3	29.9	3.1	22.5	16.9	29.3	3.1	0.0%
	"2011"	"2011"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	71	157221	45.2	35.3	57.0	5.4	45.5	35.3	57.6	5.5	0.1%
	"2011"	"2011"	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	23	66220	34.7	22.0	52.1	7.2	34.1	21.4	51.7	7.3	0.0%
	"2011"	"2011"	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Medium Metro"	"3"	"White"	"2106-3"	10	435413	Unreliable	1.1	4.2	0.7	Unreliable	1.1	4.3	0.8	0.0%
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	25	239076	10.5	6.8	15.4	2.1	10.1	6.5	15.0	2.0	0.0%
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"White"	"2106-3"	32	1490524	2.1	1.5	3.0	0.4	2.2	1.5	3.2	0.4	0.0%
	"2011"	"2011"	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Medium Metro"	"3"	"White"	"2106-3"	12	373477	Unreliable	1.7	5.6	0.9	Unreliable	1.7	5.8	1.0	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	50006	Unreliable	11.0	39.4	6.6	Unreliable	10.4	37.4	6.3	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	34	111321	30.5	21.2	42.7	5.2	28.7	19.9	40.1	5.0	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	89	339085	26.2	21.1	32.3	2.8	24.8	19.9	30.6	2.6	0.1%
	"2011"	"2011"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Large Central Metro"	"1"	"White"	"2106-3"	12	398205	Unreliable	1.6	5.3	0.9	Unreliable	1.6	5.4	0.9	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Hudson County, NJ"	"34017"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	101871	Unreliable	4.7	18.1	3.1	Unreliable	4.4	16.7	2.9	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Mercer County, NJ"	"34021"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	79678	Unreliable	13.4	35.7	5.3	Unreliable	12.7	34.0	5.1	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Passaic County, NJ"	"34031"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	11	77357	Unreliable	7.1	25.4	4.3	Unreliable	7.2	25.6	4.4	0.0%
	"2011"	"2011"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	21	127748	16.4	10.2	25.1	3.6	16.4	10.1	25.0	3.6	0.0%
	"2011"	"2011"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Medium Metro"	"3"	"White"	"2106-3"	14	582029	Unreliable	1.3	4.0	0.6	Unreliable	1.3	4.1	0.7	0.0%
	"2011"	"2011"	"New York"	"36"	"Bronx County, NY"	"36005"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	51	630229	8.1	6.0	10.6	1.1	7.6	5.6	10.0	1.1	0.0%
	"2011"	"2011"	"New York"	"36"	"Bronx County, NY"	"36005"	"Large Central Metro"	"1"	"White"	"2106-3"	40	648855	6.2	4.4	8.4	1.0	5.8	4.1	7.9	0.9	0.0%
	"2011"	"2011"	"New York"	"36"	"Erie County, NY"	"36029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	27	132107	20.4	13.5	29.7	3.9	19.9	13.0	29.2	3.9	0.0%
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	101	939872	10.7	8.7	12.8	1.1	10.3	8.3	12.4	1.0	0.1%
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Large Central Metro"	"1"	"White"	"2106-3"	24	1271611	1.9	1.2	2.8	0.4	2.0	1.3	3.0	0.4	0.0%
	"2011"	"2011"	"New York"	"36"	"Monroe County, NY"	"36055"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	124601	Unreliable	5.0	16.8	2.8	Unreliable	4.2	15.2	2.5	0.0%
	"2011"	"2011"	"New York"	"36"	"Monroe County, NY"	"36055"	"Large Central Metro"	"1"	"White"	"2106-3"	11	590338	Unreliable	0.9	3.3	0.6	Unreliable	1.0	3.7	0.6	0.0%
	"2011"	"2011"	"New York"	"36"	"Nassau County, NY"	"36059"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	1054297	Unreliable	0.5	1.7	0.3	Unreliable	0.5	1.9	0.3	0.0%
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	23	313955	7.3	4.6	11.0	1.5	6.6	4.2	10.0	1.4	0.0%
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Large Central Metro"	"1"	"White"	"2106-3"	14	1068903	Unreliable	0.7	2.2	0.4	Unreliable	0.7	2.1	0.3	0.0%
	"2011"	"2011"	"New York"	"36"	"Queens County, NY"	"36081"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	33	488111	6.8	4.7	9.5	1.2	6.8	4.6	9.6	1.2	0.0%
	"2011"	"2011"	"New York"	"36"	"Queens County, NY"	"36081"	"Large Central Metro"	"1"	"White"	"2106-3"	13	1154779	Unreliable	0.6	1.9	0.3	Unreliable	0.6	1.9	0.3	0.0%
	"2011"	"2011"	"New York"	"36"	"Suffolk County, NY"	"36103"	"Large Fringe Metro"	"2"	"White"	"2106-3"	12	1300132	Unreliable	0.5	1.6	0.3	Unreliable	0.5	1.8	0.3	0.0%
	"2011"	"2011"	"New York"	"36"	"Westchester County, NY"	"36119"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	12	157480	Unreliable	3.9	13.3	2.2	Unreliable	4.1	13.8	2.3	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	126111	Unreliable	6.7	19.6	3.1	Unreliable	5.8	17.2	2.7	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"Medium Metro"	"3"	"White"	"2106-3"	11	181951	Unreliable	3.0	10.8	1.8	Unreliable	2.9	10.3	1.8	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Durham County, NC"	"37063"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	21	108263	19.4	12.0	29.7	4.2	18.2	11.2	27.7	4.0	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	19	168664	Unreliable	6.8	17.6	2.6	Unreliable	6.1	16.2	2.4	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Medium Metro"	"3"	"White"	"2106-3"	12	301055	Unreliable	2.1	7.0	1.2	Unreliable	2.4	8.1	1.3	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	27	304563	8.9	5.8	12.9	1.7	8.1	5.3	11.8	1.6	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"White"	"2106-3"	15	582790	Unreliable	1.4	4.2	0.7	Unreliable	1.5	4.3	0.7	0.0%
	"2011"	"2011"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Micropolitan (Nonmetro)"	"5"	"American Indian or Alaska Native"	"1002-5"	13	53693	Unreliable	12.9	41.4	6.7	Unreliable	13.0	41.7	6.8	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	68	391546	17.4	13.5	22.0	2.1	18.2	14.0	23.1	2.2	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"White"	"2106-3"	10	837250	Unreliable	0.6	2.2	0.4	Unreliable	0.5	2.2	0.4	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	59	267433	22.1	16.8	28.5	2.9	20.3	15.4	26.2	2.7	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"White"	"2106-3"	24	854464	2.8	1.8	4.2	0.6	2.7	1.7	4.1	0.6	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	64	213337	30.0	23.1	38.3	3.7	29.8	22.8	38.1	3.8	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	90715	Unreliable	11.8	31.4	4.7	Unreliable	12.6	34.7	5.2	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	40111	Unreliable	22.8	64.8	10.0	Unreliable	20.7	61.1	9.5	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	30	117856	25.5	17.2	36.3	4.6	27.5	18.4	39.5	5.1	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	22	83639	26.3	16.5	39.8	5.6	27.9	17.3	42.6	6.0	0.0%
	"2011"	"2011"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Medium Metro"	"3"	"White"	"2106-3"	10	441425	Unreliable	1.1	4.2	0.7	Unreliable	1.0	4.0	0.7	0.0%
	"2011"	"2011"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	28	125180	22.4	14.9	32.3	4.2	21.1	13.9	30.7	4.0	0.0%
	"2011"	"2011"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"White"	"2106-3"	13	545970	Unreliable	1.3	4.1	0.7	Unreliable	1.4	4.5	0.7	0.0%
	"2011"	"2011"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	25	73818	33.9	21.9	50.0	6.8	33.5	21.4	49.8	6.8	0.0%
	"2011"	"2011"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"White"	"2106-3"	18	474228	Unreliable	2.2	6.0	0.9	Unreliable	2.3	6.0	0.9	0.0%
	"2011"	"2011"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	53	171462	30.9	23.2	40.4	4.2	29.2	21.6	38.4	4.1	0.0%
	"2011"	"2011"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"White"	"2106-3"	16	1015242	Unreliable	0.9	2.6	0.4	Unreliable	1.0	2.9	0.5	0.0%
	"2011"	"2011"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	19	115974	Unreliable	9.9	25.6	3.8	Unreliable	9.2	24.6	3.6	0.0%
	"2011"	"2011"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	238	699244	34.0	29.7	38.4	2.2	32.3	28.1	36.4	2.1	0.2%
	"2011"	"2011"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"White"	"2106-3"	40	716026	5.6	4.0	7.6	0.9	5.0	3.6	6.9	0.8	0.0%
	"2011"	"2011"	"Pennsylvania"	"42"	"York County, PA"	"42133"	"Medium Metro"	"3"	"White"	"2106-3"	10	399015	Unreliable	1.2	4.6	0.8	Unreliable	1.4	5.3	0.9	0.0%
	"2011"	"2011"	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	108407	Unreliable	9.8	26.2	3.9	Unreliable	9.5	26.2	4.0	0.0%
	"2011"	"2011"	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"Medium Metro"	"3"	"White"	"2106-3"	14	360516	Unreliable	2.1	6.5	1.0	Unreliable	2.2	6.8	1.1	0.0%
	"2011"	"2011"	"South Carolina"	"45"	"Orangeburg County, SC"	"45075"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	10	57867	Unreliable	8.3	31.8	5.5	Unreliable	8.4	35.0	6.2	0.0%
	"2011"	"2011"	"South Carolina"	"45"	"Richland County, SC"	"45079"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	184012	Unreliable	5.0	14.1	2.2	Unreliable	4.6	13.5	2.1	0.0%
	"2011"	"2011"	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"Medium Metro"	"3"	"White"	"2106-3"	10	217594	Unreliable	2.2	8.5	1.5	Unreliable	2.2	8.6	1.5	0.0%
	"2011"	"2011"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	32	181883	17.6	12.0	24.8	3.1	16.3	11.0	23.3	3.0	0.0%
	"2011"	"2011"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	19	70454	Unreliable	16.2	42.1	6.2	Unreliable	16.1	41.7	6.2	0.0%
	"2011"	"2011"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	100	494469	20.2	16.3	24.2	2.0	19.9	15.9	23.8	2.0	0.1%
	"2011"	"2011"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"White"	"2106-3"	19	412126	Unreliable	2.8	7.2	1.1	Unreliable	2.8	7.5	1.1	0.0%
	"2011"	"2011"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	19	146136	Unreliable	7.8	20.3	3.0	Unreliable	7.3	18.9	2.8	0.0%
	"2011"	"2011"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"White"	"2106-3"	41	1529433	2.7	1.9	3.6	0.4	2.7	2.0	3.7	0.4	0.0%
	"2011"	"2011"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	60	553683	10.8	8.3	13.9	1.4	10.1	7.7	12.9	1.3	0.0%
	"2011"	"2011"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"White"	"2106-3"	53	1696078	3.1	2.3	4.1	0.4	3.0	2.2	3.9	0.4	0.0%
	"2011"	"2011"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	108	821023	13.2	10.7	15.6	1.3	12.2	9.9	14.5	1.2	0.1%
	"2011"	"2011"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"White"	"2106-3"	120	3021559	4.0	3.3	4.7	0.4	3.9	3.2	4.6	0.4	0.1%
	"2011"	"2011"	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"Medium Metro"	"3"	"White"	"2106-3"	21	777727	2.7	1.7	4.1	0.6	2.8	1.7	4.4	0.6	0.0%
	"2011"	"2011"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"White"	"2106-3"	11	317058	Unreliable	1.7	6.2	1.0	Unreliable	1.8	6.3	1.1	0.0%
	"2011"	"2011"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	30	290339	10.3	7.0	14.8	1.9	9.7	6.6	13.9	1.8	0.0%
	"2011"	"2011"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"White"	"2106-3"	35	1440906	2.4	1.7	3.4	0.4	2.4	1.7	3.4	0.4	0.0%
	"2011"	"2011"	"Texas"	"48"	"Webb County, TX"	"48479"	"Medium Metro"	"3"	"White"	"2106-3"	10	251314	Unreliable	1.9	7.3	1.3	Unreliable	1.8	7.0	1.2	0.0%
	"2011"	"2011"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Large Central Metro"	"1"	"White"	"2106-3"	10	952218	Unreliable	0.5	1.9	0.3	Unreliable	0.5	2.0	0.3	0.0%
	"2011"	"2011"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	19	108170	Unreliable	10.6	27.4	4.0	Unreliable	9.0	24.8	3.8	0.0%
	"2011"	"2011"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	26	106192	24.5	16.0	35.9	4.8	23.5	15.0	34.9	4.8	0.0%
	"2011"	"2011"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"White"	"2106-3"	12	647900	Unreliable	1.0	3.2	0.5	Unreliable	1.0	3.4	0.6	0.0%
	"2011"	"2011"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	49	267474	18.3	13.6	24.2	2.6	17.4	12.8	23.1	2.5	0.0%
	"2011"	"2011"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"White"	"2106-3"	15	637785	Unreliable	1.3	3.9	0.6	Unreliable	1.3	3.9	0.6	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	10	29987	Unreliable	16.0	61.3	10.5	Unreliable	16.0	61.4	10.6	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	81	284036	28.5	22.6	35.4	3.2	28.9	22.9	36.1	3.3	0.1%
	"2012"	"2012"	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Black or African American"	"2054-5"	10	34831	Unreliable	13.8	52.8	9.1	Unreliable	11.4	47.5	8.1	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Madison County, AL"	"01089"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	86826	Unreliable	6.3	22.7	3.8	Unreliable	5.0	17.8	3.0	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	30	147787	20.3	13.7	29.0	3.7	21.2	14.2	30.4	4.0	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"White"	"2106-3"	10	253191	Unreliable	1.9	7.3	1.2	Unreliable	1.9	7.3	1.3	0.0%
	"2012"	"2012"	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	26	129865	20.0	13.1	29.3	3.9	19.2	12.4	28.3	3.9	0.0%
	"2012"	"2012"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	21	244413	8.6	5.3	13.1	1.9	8.4	5.1	13.0	1.9	0.0%
	"2012"	"2012"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	124	3402391	3.6	3.0	4.3	0.3	3.7	3.0	4.4	0.3	0.1%
	"2012"	"2012"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	33	866588	3.8	2.6	5.3	0.7	4.1	2.8	5.7	0.7	0.0%
	"2012"	"2012"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"White"	"2106-3"	14	327145	Unreliable	2.3	7.2	1.1	Unreliable	2.5	7.9	1.3	0.0%
	"2012"	"2012"	"Arkansas"	"05"	"Jefferson County, AR"	"05069"	"Small Metro"	"4"	"Black or African American"	"2054-5"	15	41870	Unreliable	20.1	59.1	9.3	Unreliable	19.9	61.0	9.6	0.0%
	"2012"	"2012"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	32	141041	22.7	15.5	32.0	4.0	21.6	14.7	30.7	3.9	0.0%
	"2012"	"2012"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"White"	"2106-3"	12	235642	Unreliable	2.6	8.9	1.5	Unreliable	2.8	9.9	1.6	0.0%
	"2012"	"2012"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	88	215036	40.9	32.8	50.4	4.4	39.8	31.9	49.1	4.3	0.1%
	"2012"	"2012"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	21	849355	2.5	1.5	3.8	0.5	2.5	1.6	3.9	0.6	0.0%
	"2012"	"2012"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	31	114811	27.0	18.3	38.3	4.8	25.3	17.1	36.2	4.6	0.0%
	"2012"	"2012"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	21	760812	2.8	1.7	4.2	0.6	3.2	2.0	4.8	0.7	0.0%
	"2012"	"2012"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	61032	Unreliable	17.5	46.6	7.0	Unreliable	16.7	45.8	7.0	0.0%
	"2012"	"2012"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	39	748252	5.2	3.7	7.1	0.8	5.0	3.6	6.9	0.8	0.0%
	"2012"	"2012"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	17	58840	Unreliable	16.8	46.3	7.0	Unreliable	15.0	42.5	6.5	0.0%
	"2012"	"2012"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	35	723867	4.8	3.4	6.7	0.8	5.0	3.5	7.0	0.9	0.0%
	"2012"	"2012"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	14	1541194	Unreliable	0.5	1.5	0.2	Unreliable	0.5	1.5	0.2	0.0%
	"2012"	"2012"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	144	979138	14.7	12.3	17.1	1.2	14.4	12.0	16.8	1.2	0.1%
	"2012"	"2012"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	248	7268749	3.4	3.0	3.8	0.2	3.2	2.8	3.6	0.2	0.2%
	"2012"	"2012"	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"White"	"2106-3"	12	218590	Unreliable	2.8	9.6	1.6	Unreliable	2.7	9.1	1.5	0.0%
